,podcast name,review name,review score,review text
1989,Podcasts – Extreme Health Radio,This nurse's go to for everything health-related!!!,5,"Absolutely love this podcast! It's the only one I subscribe to and listen to consistently. As a nurse and patient advocate, I'm constantly looking for alternative theories and treatments for myself, my family and my clients. This podcast and the Extreme Health Radio website have opened my mind to so many options. Western medicine is amazing in so many respects, but it doesn't do an effective job in addressing the chronic disease that we're plagued with today. Extreme Health Radio helps me fill in the gaps and implement things that will help prevent chronic disease and augment treatment for those in the thick of it. The topics are balanced across mind, body and spirit, technology, simplicity and even some downright bizarre! The conversation style is easy and relatable. Take what speaks to you and leave the rest behind. Search for a topic that interests you and give it a listen. I so appreciate what Justin and Kate are doing and to show it, I support them by using their Amazon site for making all my purchases. My sincerest thanks and my highest recommendation!"
1990,Real Herbalism Radio,Useful,5,"I've been listening to this podcast regularly for about two years. I always get some kind of little nugget to take home or a new author or book to check out. Taken en mass, I've learned quite a bit over the two years and made many micro-changes to my life as a result. I'm very happy they continue to do this show."
1991,Real Herbalism Radio,Good overall,3,I love the topic- but I’m not crazy about the 10+ minutes of minutiae at the beginning. I’ll give it a couple more episodes before I decide to delete or not.
1992,Real Herbalism Radio,Informative source of plant knowledge,5,"Candace, Sue and Patrick do so much for the herbal community by providing a platform of herbal knowledge for everyone. From the budding new folks to plant medicine to the folks who have been working with herbs for eons. They have a wide range of guest from all regions. Covering topics like ethical wildcrafting, medicinal fungi, homesteading, gardening, stewardship of the land and so much more.
Sue also does herbal consulting, a clinical Herbalist she takes clients consults in person or via Skype. She also runs Occupy Medical.
Candace is just starting an herbal course and also takes client consultations.
Love this podcast."
1993,Real Herbalism Radio,Informative 💚 Thank You,5,I find myself wishing I was an herbalist while listening to your podcast! Being able to see the living things around you with an understanding comprehensive eye is invaluable. I am grateful to have the opportunity to add this podcast to my day!
1994,Real Herbalism Radio,i enjoy it,5,a bit heavy on the self promotion but I enjoy it
1995,Real Herbalism Radio,Interesting and Educational,5,I listen to this podcast in the mornings on my way to herb school. The podcasts are full of good information delivered very well. Thank you!
1996,Real Herbalism Radio,A Fantastic Resource,5,This podcast is an amazing resource for beginner and advanced herbalists! You're cheating yourself if you don't subscribe. <3
1997,Real Herbalism Radio,Love this show!,5,"This is my favorite podcast, love the hosts, topics and info! The website is full of great resources as well!"
1998,Real Herbalism Radio,Learning with a side of laughter!,5,"I will be honest that I don't use herbs very much, but I want to be the kind of person who does and this podcast makes it seem so doable. I like the ""try a plant for a year"" and work with it and learn from it- that is about my speed. And, I just love listening to Sue and Candace and Patrick- it is like being in the room with a group of good friends and hearing them laugh and share their lives is such a highlight of this show. Real people do this!"
1999,Real Herbalism Radio,My favorite Herbalism Podcast,5,"This show is top-notch and the best herbalism podcast I have found. Candace and Sue are extremely knowledgable yet humble. They have a way of relaying the information that is easy to digest while at the same time being very empowering information. I’m excited to learn more so that I can take informed control of my health and the health of my family. I’ve listened to all the podcasts in a matter or weeks, they are just so good. Thank you!!!"
2000,How To Get Healthy And Get Pregnant,Amazing Information,5,"Adrienne brings a lot of information to women trying to get pregnant. She is very practical and kind.
Her goal is to help you, and she goes above and beyond!
This is clearly her passion for women.
I have been listening for a long time now and am still learning new things every day.
I would recommend this pod cast to anyone trying to conceive"
2001,How To Get Healthy And Get Pregnant,Very Useful and Interesting!,5,Really like your laid back and relatable style in this podcast! You definitely keep it real and I appreciate that kind of broadcasting. Chinese medicine is something that has always interested me but I never dove into looking for sources so this is also turning me onto that. As a person who recently started a fertility journey I am finding this podcast a reassuring guide to what is possible. Keep it up!
2002,How To Get Healthy And Get Pregnant,You’re amazing!,5,I’ve been listening to this podcast for a few weeks now since I started the process on my first IUI. I’m in the TWW and next week I find out if the IUI worked. I’m trying my best not to stress and your podcast helps distract me and give me hope at the same time! Please keep the podcasts coming. Maybe another TWW episode 😊
2003,How To Get Healthy And Get Pregnant,Fertility Guru,5,"I have learned SO MUCH more info from Adrienne Wei than from all my doctors combined! Adrienne is Highly recommended! Adrienne is THE fertility guru! She really knows her stuff. If I could give her 10 stars instead of 5, I would! Thanks for being you Adrienne! XoX"
2004,How To Get Healthy And Get Pregnant,Informative,5,This podcast is really informative and fascinating to listen to. I’ve leaned so much and it’s really opened my mind to other ideas.
2005,How To Get Healthy And Get Pregnant,Thankful I found this podcast!,5,"This podcast provides an honest, realistic, empathetic, informative, & insightful look at living with the reality of infertility. So thankful for the new perspectives & great info provided on various aspects of dealing with infertility & achieving good health, both physically & mentally. I’m so thankful I found this podcast & this community!"
